Name;Artwork type;Artist name;Latitude;Longitude
;statue;Théophile Bra;50.6369013;3.0634376
Mercure;statue;;50.6369659;3.0641104
Composition 01;streetart;Jupe;48.5955119;7.7275139
;streetart;;48.5981302;7.725926
Sculpture florale;sculpture;;49.8234114;4.6517588
;mural;Joan Miró;49.2188612;3.9856102
Dans l'Intervalle;sculpture;Christian Lapie;49.2164781;3.9970987
Dans l'Intervalle;sculpture;Christian Lapie;49.2165324;3.997006
Dans l'Intervalle;sculpture;Christian Lapie;49.2164921;3.9970274
Dans l'Intervalle;sculpture;Christian Lapie;49.2162923;3.9968746
Dans l'Intervalle;sculpture;Christian Lapie;49.21604;3.9965286
Arbre à Vent;sculpture;New World Wind;49.2164399;3.9978994
Le Solitaire;statue;Auguste Lechesne;45.9141021;3.845758
;statue;;44.1407498;4.8040108
;statue;;44.1408299;4.803983
Henri Queuille;bust;;45.3826262;2.2711583
;statue;;45.7849102;4.7341145
;sculpture;;48.982009;7.6139636
;sculpture;;48.9819721;7.6142693
;statue;;47.0302202;-1.6421395
;sculpture;;48.5889359;-4.4940609
Goldorak;statue;SARL Fer ou Refer;45.8404324;3.5061434
Casino Mauresque;architecture;;44.6591048;-1.1729421
;statue;;43.9519495;4.8113762
;sculpture;;45.4685534;4.5126978
;architecture;;48.8238843;-3.4791201
Fresque Costella;graffiti;Spok et Kafé Korsé;48.9130018;2.374154
Fresque Atelier Métallique de Fermetures;graffiti;;48.9122056;2.3750705
;statue;;43.8316674;4.5650138
Lion de Marzolff;statue;;48.8144105;7.7839937
;mural;;43.7082993;-0.8408269
;statue;;48.4012637;2.6976865
;statue;;48.4012575;2.6982397
La femme libérée de sa grange de pierre;sculpture;Marie Arnaud-Tuller;46.0831808;6.7269754
Le Monde et l'Homme créateur;sculpture;Gilles Vilatoni;46.0832715;6.7270017
Aigle;sculpture;Roger Dunoyer;46.0832931;6.7268265
;sculpture;B. Pon;46.0832046;6.7268024
Grandes Lettres;installation;Géraud de Bizien;48.5077167;-2.7646863
;streetart;;48.5144487;-2.750996
Pierre branlante;;;44.9619198;4.734519
Paul Mougin;bust;;45.1945128;6.4496473
;statue;;45.8371411;-0.6389021
Le combat de Cerfs;statue;Albert Laplanche;49.2533731;4.0204795
Bleu de Chine;sculpture;Bruno Catalano;43.3002817;5.3636798
Pierre-Alexandre Monsigny;statue;Louis Noel;50.7468747;2.2543864
Ici mille baisers;sculpture;Marc Didou;48.3573909;-1.1982291
La tour à eau;stone;Gilles Clément;44.8103624;4.2426123
François 1er;statue;;48.7223709;4.5884252
;sculpture;;47.3509376;6.1815183
;sculpture;;47.2622082;5.585006
;sculpture;;47.2619101;5.5849799
;sculpture;;47.2618332;5.5856527
;sculpture;;47.2617693;5.585644
;sculpture;;47.2616557;5.5854976
;sculpture;;47.2615729;5.5853738
;sculpture;;47.262026;5.5857957
;sculpture;;47.2620225;5.5860101
;sculpture;;47.2618379;5.5860241
;sculpture;;47.262181;5.5861287
;sculpture;;47.262834;5.5854418
;sculpture;;47.2626483;5.5859805
;sculpture;;47.2628175;5.5862873
;sculpture;;47.2625738;5.5857887
;sculpture;;47.2625962;5.5853424
;sculpture;;47.2624886;5.5852396
;sculpture;;47.2624697;5.5854226
;sculpture;;47.2625205;5.5859683
;sculpture;;47.2622745;5.5855499
;sculpture;;47.2622685;5.5853651
;sculpture;;47.2616202;5.5847288
;sculpture;;47.2614061;5.5850199
;sculpture;;47.2623691;5.5867092
;sculpture;;47.2625643;5.5866342
;sculpture;;47.2624081;5.5864686
;sculpture;;47.2627027;5.586608
;sculpture;;47.2622981;5.5860764
;sculpture;;47.2622331;5.58635
;sculpture;;47.262239;5.5868835
;sculpture;;47.263467;5.5860275
Tebe in Costume;sculpture;Ciacomo Manzu22;43.7372808;7.4248857
;sculpture;;48.6933161;2.2898501
Cloche;;;48.6926606;2.2897582
;statue;;43.6501939;3.698089
Petra Silva du Giffre;sculpture;Ghyslain Bertholon;46.1003361;6.6205641
;sculpture;;46.0988189;6.60388
;sculpture;;46.0985535;6.6011169
;sculpture;;46.0983116;6.598684
;sculpture;;46.0980725;6.5974471
;statue;;45.6421083;3.2452603
L'Homme Réfléchi;sculpture;William Noblet;49.2236549;4.0538644
;painting;;47.5913758;2.7671999
;bust;;48.6926318;2.2900258
Tolmens de la Mémoire;installation;Herzi;50.7042016;3.1168278
;installation;;50.7053543;3.115728
L'Humanité en marche;installation;Eugène Dodeigne;50.7070173;3.1137431
Mosaique;mural;;48.8145296;7.7847845
Épis de Seigle;sculpture;Didier Marty;44.2771688;2.4306683
petit pont piéton;;;44.3008649;0.0787879
Sanglier;statue;;48.8121955;7.7840141
Statue;statue;;48.7920333;7.6739696
Trompe l'oeil Sugg;mural;;48.8145732;7.7919053
;sculpture;;49.2542038;4.0215751
;sculpture;;49.2541636;4.0217092
Trônes;sculpture;De Launay;49.2532963;4.0213627
Trônes;sculpture;;49.2532457;4.02131
Trônes;sculpture;;49.2532551;4.021228
;sculpture;;49.2532857;4.0212831
Tour de France Bernard Hinault;mural;;49.2506916;4.0260983
Statue du Facteur Cheval;sculpture;Adrien Meneau;45.255493;5.0287543
;statue;;48.2196011;5.7321113
Kaonashi;streetart;;48.5919657;7.7326477
Docteur armaingaud;bust;;44.6587914;-1.1726217
;sculpture;;44.6841081;2.8563837
Cochlée;sculpture;Catherine BAAS;46.0891639;6.6659577
Statue Saint Michel;statue;;43.7769968;7.5112751
Vierge à l'Enfant;statue;;48.406304;2.6967139
;sculpture;;45.6245041;3.2001502
;statue;;49.243231;4.042829
Le confluent;sculpture;Miloš Jiránek;46.1056934;5.8276228
;sculpture;;48.5242162;-2.7894941
Le Front;sculpture;Pierre Székely;45.1897502;5.7695119
Docteur E. Berger;bust;;45.0404634;-0.1299799
Notre-Dame-du-Peiteu;statue;;45.8290512;1.2689902
Louis Longequeue;statue;;45.8285634;1.2668527
Le Plessis;;;48.4172827;0.6600118
Parcours sans fin;statue;Francesco Marino Di Teana;49.2375903;4.0035352
;mural_painting;;47.8311994;-1.3188714
Vaneta. Keeper of the Forest;mural;Sonny;45.1922439;5.7556205
Eclipses;installation;Le Gentil Garçon;45.1932375;5.7618231
Hypnos;bust;José Seguiri;45.1915449;5.7706088
Intervention Surnaturelle;sculpture;Pierre Székely;45.1914059;5.7694022
Transfert;architecture;Vincent Prud’homme;45.1895664;5.7799133
Walking with satellites;painting;Jeremy Wood;45.1936147;5.7692905
Autour d’un arbre;installation;Jean-Luc Vilmouth;45.1917025;5.7724784
Autour d’un arbre;installation;Jean-Luc Vilmouth;45.1919166;5.771665
Autour d’un arbre;installation;Jean-Luc Vilmouth;45.19204;5.7734972
Autour d’un arbre;installation;Jean-Luc Vilmouth;45.1921183;5.7726736
;architecture;Edgard Pillet;45.1914161;5.7685278
Mouvement et Sérénité;sculpture;Louis Val;45.1928636;5.7659603
Le Point de vue;sculpture;Pierre Székely;45.1896471;5.770822
L’Adret;sculpture;Morice Lipsi;45.191117;5.7697081
Grande épure;sculpture;Serge Landois;45.1882255;5.7692477
;sculpture;Geneviève Dumont;45.1914378;5.7652679
;sculpture;Olivier Descamps;45.1971368;5.7719257
Trois basculeurs universels debout;sculpture;Marc Chopy;45.1979803;5.7769058
Contemporisation 900;sculpture;Jean Barral-Baron;45.189452;5.7596852
;sculpture;Jean Amado;45.1947388;5.7725671
Stéle mémoire à Aristides de Sousa Mendes;;;43.3506051;-1.7847313
Vierge;statue;;44.3384914;1.2121615
Vinatorium;sculpture;;44.9492678;-0.0961787
;statue;;43.3559219;3.5268521
Ascenscion du Mont Blanc par Henriette d'Angeville;mural;Y Meyer;45.9121436;6.1319781
Grand Arbre;;;43.1755421;1.3641667
;streetart;;48.6096157;7.765739
In addition;mural;Augustine Kofie;45.1933054;5.7707787
Ashen;mural;Nean;45.192759;5.7545026
Monkey Bird;mural;MonkeyBird;45.1485101;5.718203
;mosaic;"Luigi Guardigli;Jullien";45.2040842;5.6998155
;statue;;43.0281239;1.0228785
;statue;;43.0280384;1.023092
Statue de Saint-Éloi;statue;;45.4694348;4.5072932
;statue;;49.1504439;0.9097477
;sculpture;;48.6858127;2.1872435
;sculpture;;48.6207106;2.1263762
;installation;;50.0964615;4.7882235
Rond-Point de la Brebis;statue;;45.7264812;6.4150678
;sculpture;;48.6187779;2.1258621
Orléans;;;47.8980555;1.9093
;sculpture;;50.1292608;3.4009222
Fugue;sculpture;serge landois;50.1281926;3.4015607
;statue;;48.6689827;2.1210453
;statue;;48.6689964;2.1209112
;statue;;44.9307186;4.8887644
Le Rendez-vous;statue;Toros;44.9307428;4.8886605
;installation;;49.8131506;4.7392887
Scratching the Surface;mural;Vhils;48.8821662;2.3514146
Fresque Combin'air;mural;Tim Zdey;48.9313706;2.042729
;statue;;49.2767679;1.7784247
;statue;;43.380738;1.3570917
;sculpture;;43.195521;-0.5793511
Anthracotherium;sculpture;;46.1490764;4.0436909
;mural;;49.2523724;4.0396139
;mural;Najime Hocini;49.275335;4.0116834
;statue;;44.2551742;1.1379526
;sculpture;;44.2495672;1.1375732
;graffiti;;50.6313594;3.0556864
La Paix;statue;;48.399809;2.7014695
;sculpture;;48.6186981;2.1258961
;sculpture;;48.618723;2.1258169
Statue de Jeanne d'Arc + terre de son bûcher;statue;;45.8946111;6.1276078
Graffiti transformateur électrique;graffiti;C Debray G Grevillot;45.8942267;6.129688
Madone;statue;;46.2372686;4.3286893
La météorite;sculpture;Gino Corsanini;45.1981351;6.6924671
Didon;statue;Joseph Marius Ramus;48.4022615;2.7055711
Actéon;statue;Louis Guillaume Fulconis;48.4019407;2.7055466
Diane ou La Chasse;statue;Louis Félix Chabaud;48.4020647;2.7054523
La sortie des ateliers;painting;;43.1923365;-0.6068776
Connaissance;sculpture;Pedro Tramullas;43.1935978;-0.6082416
;statue;;43.1889913;-0.6067864
Monument aux Mobilisés de 1870;sculpture;Bigourdan Edmond Desca;43.1942397;-0.611799
Porte d'énergie;sculpture;Pedro Tramùllas;43.1938885;-0.6078267
;bust;;43.1923048;-0.6100421
La Clepsydre;installation;André Mouget;47.6867892;6.0615617
Le bûcheron;statue;;45.4917605;0.4148417
Buste du docteur Jules Rochard;bust;Louis Breitel;48.5185067;-2.7552159
;figurine;;45.7353421;4.8100311
Docteur Joseph Cotoni;bust;Robert Delandre;49.3409949;1.0956163
Le Centaure mourant;sculpture;Antoine Bourdelle;44.0170942;1.3520419
;statue;;44.0181011;1.3568159
Fresque représentant la tête du roi Lothaire;mural;ApSet;49.2409161;4.0386115
;installation;;49.2414954;4.0402196
Météore;sculpture;Jean Suzanne;44.0198447;1.3536187
Fleur des Vents;installation;Marcel Van Thienen;49.2296117;4.0060658
Fresque Estienne d'Orves;mural;;43.3404293;3.2150506
;statue;;46.4310648;4.9922437
Vierge Marie;statue;;46.3585841;4.8666247
;sculpture;;50.1737379;3.2394615
;sculpture;;50.1736329;3.2402443
Paix au-dessus des tombes;sculpture;;49.2161753;5.9233568
;sculpture;Christian Lapie;49.3133128;3.6797317
Notre-Dame de la Sainte-Enfance;statue;;46.4200342;5.2946687
Vierge Marie;statue;;46.4073307;5.1441706
L'apporteur de l'espoir;sculpture;Denis Monfleur;48.8426563;2.3665373
;statue;;47.1361648;0.1237746
Atteindre l'impossible étoile;statue;;46.3737153;2.4782034
;sculpture;;49.6272896;4.9166156
;statue;;44.8573514;4.9418287
Paul Bourde;bust;;45.6938023;5.589676
;sculpture;;48.8244689;2.3140584
;statue;;43.9488892;4.8062637
Le Centre du Monde;installation;;43.3811672;-0.8508536
;sculpture;;43.381235;-0.8505903
Vierge Marie;statue;;46.227644;5.4162055
Courte Voie Lactée;sculpture;Marc Herblin;45.5184408;2.7427407
Michel de l'Hospital;statue;;48.8555252;2.3468372
Une mère et sa fille;sculpture;Ani Gaveriaux;49.0342521;2.2076033
Mammouth;statue;;44.8796824;0.9465113
;streetart;Les Braves Gens;48.5815799;7.7589101
la Porteresse;statue;;47.2785328;-2.477881
;statue;;44.9306748;4.891486
La Grande Dame de pierre;statue;Georges Salendre;45.5843757;5.2769646
Mesure pour mesure;stone;Daniel Pontoreau;48.840736;2.3775249
;sculpture;;48.5542418;2.1247441
;sculpture;;48.5541215;2.1247829
Totor on Bike;sculpture;Stéphane Bolongaro;43.8251912;7.1817494
;statue;;48.8397594;2.3771028
;statue;;48.8403772;2.3782371
;statue;;48.8399653;2.3774793
;statue;;48.8395541;2.3767286
;statue;;48.8401723;2.3778583
;figurine;;44.3713003;4.6469552
Ligue de l'enseignement URFOL;;;45.8044844;4.8530101
;graffiti;;50.6234612;3.0930877
;sculpture;;44.4807829;1.64584
;sculpture;;44.4821462;1.6450773
;sculpture;;44.4760446;1.6457966
Statue de Pascal Paoli;statue;;42.4340034;9.2967016
;graffiti;Guillaume Jeanjean;44.3839865;2.5845346
Le pélerin;sculpture;Graham Millar;45.5566703;1.0045545
;statue;Julien Perez;43.6999525;-0.2642876
Effleurement;installation;Christophe GONNET;45.6038155;0.2920329
;statue;;44.6073262;3.9454043
La source. la voir. l'entendre;installation;Christophe GONNET et George TRAKAS;45.544837;0.2729675
AFFLEUREMENT;installation;CHristophe GONNET;45.5864558;0.3246297
CLARA;installation;MARIE DENIS;45.5759924;0.3426704
;bust;;48.8496897;2.3678815
La volonté humaine;sculpture;Roger Toulouse;47.9040004;1.9152226
La volonté humaine;sculpture;Roger Toulouse;47.9041018;1.9152389
La volonté humaine;sculpture;Roger Toulouse;47.9040942;1.9151637
La volonté humaine;sculpture;Roger Toulouse;47.9040856;1.915082
La volonté humaine;sculpture;Roger Toulouse;47.904013;1.9150889
Les crieuses;sculpture;Sylviane Léger;50.6404438;3.1555324
Hommage à Léon Chenault;statue;"Baud;Charles Million";47.9064543;1.9111248
;sculpture;;48.8421941;2.3582481
;installation;François Stahly;49.2499179;4.0209258
Fers;sculpture;Driss Sans-Arcidet.;48.8828275;2.310593
Les sentiers de Camille;sculpture;;47.3471799;-1.7430194
;mural;Notean;49.2464614;4.0194897
;mural;;48.5045912;-2.7621826
;sculpture;;43.273501;-0.7390763
;sculpture;;46.2365331;1.4862385
;sculpture;;46.2376779;1.489597
;sculpture;;46.2394329;1.4915379
La Baigneuse;sculpture;;48.4399431;2.4701654
;sculpture;;48.0175107;0.2186165
Agrippine;;;48.8722487;2.2138864
Génèse;installation;;43.2298541;5.4404651
;streetart;The weird;48.5819862;7.7631783
Madone de Chasselay;statue;;45.8607063;4.7794274
Madone de Saint-Germain-au-Mont-d'Or;statue;;45.8749047;4.8017438
;statue;;47.4665501;5.5132548
Morts de pollution: 48.000/ans;graffiti;Extinction Rebellion;50.6846946;3.1065446
;graffiti;;44.2695623;2.4346666
Pierrounet;statue;;44.6616758;3.0482123
;sculpture;;43.8606857;7.1988981
;statue;;45.9820155;4.3846133
;sculpture;Antoine Bourdelle;48.8430451;2.3186351
;statue;;43.9255454;2.5430386
Digiwolf;mural_painting;Céz Art;49.2516844;4.0330082
;sculpture;;44.8598979;4.9370293
;statue;;44.7057774;4.2153681
Le M.U.R.;mural;Eva Mena;43.4901505;-1.4715572
Cocon R-9600;sculpture;Anna Mano;46.668381;0.3672849
Je ne veux pas me mouiller les pieds;sculpture;Toutain;46.670288;0.3709606
R2D2 &C3PO;sculpture;;46.6704884;0.3714287
La Walkyrie;sculpture;Toutain;46.670921;0.3700437
Je m'envole. Plus haut. Encore plus haut;sculpture;Toutain;46.6694498;0.3703078
;sculpture;Toutain;46.6702026;0.3725979
Kiss me;sculpture;Toutain;46.6697172;0.3680787
Les Baigneuses;sculpture;Toutain;46.6692493;0.3672972
L'Autruche;sculpture;Cat Sirot;46.6681804;0.3665132
Le marchand de ballons;sculpture;Toutain;46.6670301;0.3679671
Les chiliennes de gazon;sculpture;Wela;46.6686009;0.369635
Jules;sculpture;;46.667708;0.3686833
Céleste;sculpture;;46.6686911;0.3683801
Elastica;sculpture;;46.6690455;0.3683214
Darko;sculpture;;46.6677964;0.3681508
Sous-marin des Lapins Crétins;sculpture;;46.6679171;0.3657113
Scrat;sculpture;;46.671673;0.3696413
Cube de vert dur;sculpture;Christophe Gonnet;46.6697297;0.3719811
Les Jumelles;sculpture;Toutain;46.6679199;0.3653824
;sculpture;;46.6676091;0.3662701
Octopus Gigantis;sculpture;Francis Beninca;46.6713201;0.3686213
Le Fruit;sculpture;Antoine Bourdelle;48.8431064;2.3187575
;sculpture;;43.2002516;5.5942264
Kiss me;sculpture;Toutain;46.6709981;0.3718881
Maman regarde;sculpture;Toutain;46.6685477;0.366554
Je veux partir jouer;sculpture;Toutain;46.6685021;0.3665975
Les joueurs de guitare;sculpture;Toutain;46.6687635;0.3694215
Souffle;sculpture;Catherine Baas;46.6678991;0.3693067
Via Lactea;sculpture;Alice et David Bertizzolo;46.669234;0.3684366
Statue de la Vierge;statue;;43.4589741;1.326756
L'arbre aux oiseaux;;Eric Valat;43.4672402;1.3278893
La Porte des Souffles;;Michel Stefanini;43.4732172;1.3311495
Profondeur des choses;sculpture;Nathalie Talec;49.2350457;4.0020016
Cérès;;;48.8066782;2.1152208
Six religieuses;sculpture;Hélène Rémy;49.2369963;4.0001638
Six religieuses;sculpture;Hélène Rémy;49.2368299;4.0007217
Lion assis;sculpture;Antoine Louis Barye;49.2546927;4.0195914
;graffiti;Gil;44.7671121;-0.5492353
La Stèle;sculpture;Brigitte Simon;49.2824748;4.0218118
;sculpture;;43.120907;6.0212482
Le Taureau;statue;;50.9884846;2.1310652
;sculpture;;48.8580125;2.3733412
;sculpture;;42.6812831;2.9343156
;sculpture;;43.7024066;3.5514164
Grenouille;statue;;45.6285036;5.8734948
;statue;;45.5974526;5.8746169
;statue;;49.252802;4.0302525
L'ordre;statue;Antoine-Louis Barye;49.2529351;4.0301881
La Paix;statue;Antoine-Louis Barye;49.2527338;4.030113
La Force;statue;Antoine-Louis Barye;49.2528511;4.0300031
La Guerre;statue;Antoine-Louis Barye;49.2528089;4.0303034
La Fayette;bust;;46.1546571;-1.1844497
Histoire du Quartier;mural;;49.2353448;4.0489571
;mural;;46.2615766;5.6595268
;mural;;46.255622;5.6542686
Henri Deneux;bust;Leandro Berra;49.2537231;4.0352505
;sculpture;;43.5942585;1.4490567
Tweedle Dee & Tweedle Dum;mural;Groek;45.1875021;5.7195055
Da Cruz;mural;Da Cruz;45.1874329;5.719693
Tawos;mural;Tawos;45.1874171;5.719736
The daily lies;mural;Goin;45.1873721;5.7201005
Animalitoland;mural;Animalitoland;45.1872377;5.7202187
Romain Minotti et M4U;mural;Romain Minotti;45.1870408;5.7207517
Les collemboles;mural;Harold Mak alias Philibert;45.1898668;5.6868393
Adolescence;mural;Bezt;45.1943174;5.6868221
Je t'aime sans ...;mural;Petite poissonne;45.1946416;5.686803
Hommage à la technologie;sculpture;Francesco Marino Di Teana;49.2411211;4.0618831
;statue;;48.5165053;-2.7378775
Pleureuses;sculpture;;45.9651233;6.3337819
Vénus Génitrix;;;49.4184604;2.8319443
;mural;Notean;49.2406877;4.0220606
;mural;Ipin;49.2420261;4.0250485
;mural;Ipin;49.2456302;4.0179476
Collectif contratak;mural;Collectif contratak;45.1232795;5.6976172
Papillon floral de Matton;sculpture;Matton;49.6623495;5.1964618
;statue;;43.3780314;-0.6102847
;sculpture;;43.5701056;7.0243386
Coste-Labaume 1840-1910;bust;Robert Thouret;45.7714963;4.8366
L’Envolée d’Icare;statue;Paul Landowski;43.4614781;1.3225168
;statue;"Raymond Roux;Souredj Gatrmann";44.1266496;4.0717276
Ma statue à moi;sculpture;;46.588518;-0.8166279
Le Vendangeur;statue;Noël-Jules Girard;47.3221928;5.0390002
;sculpture;;48.6394744;2.3604032
Grow your interior out;mural;Animalitoland;45.1233472;5.6984315
Toxic Wedding;mural;GOIN;45.1235431;5.6988552
Oh my deer !;mural;Monk;45.1300637;5.6957409
Easter Egg;mural;Vers Van Hillik;45.1311871;5.6950895
Les pieds sur terre;mural;Veks Van Hillik;45.1343685;5.6971941
;mural;Fabio Riéty;48.8181728;2.3235027
;sculpture;;48.8739343;2.3763181
Aquaboogie;mural;Nesta;45.1384809;5.7020032
The Ascension;mural;Goin;45.1876964;5.7217534
Bad Apple;mural;Goin;45.1877098;5.7217336
The sheepest;mural;The sheepest;45.1895132;5.7327316
The Sheepest;mural;The sheepest;45.1894282;5.7288073
Dans quel Monde Vuitton ?;mural;EZK;45.1868563;5.7219711
Masque Babylon;mural;Juin;45.1867233;5.7219954
Dancers;mural;Anthony Lister;45.1866227;5.7222612
1pact & Thibaquet;mural;Impact;45.1851899;5.7212176
Statuettes d'Issac Cordal;bust;Isaac Cordal;45.1866561;5.7218945
Statuettes d'Isaac Cordal;statue;Isaac Cordal;45.1866479;5.7219194
Statuettes d'Isaac Cordal;statue;Isaac Cordal;45.1864675;5.7211293
Divine Protection;mural;Brkn/wrld;45.1875709;5.7219848
Statuettes dIsaac Cordal;statue;Isaac Cordal;45.1876846;5.7217708
M4U;mural;M4U;45.1831839;5.7197268
Juin;mural;Juin;45.1831734;5.7196764
Circularity;mural;Ink4rt;45.1831477;5.7195531
Romain Minotti;mural;Romain Minotti;45.1831307;5.71947
Ekis;mural;Ekis;45.1831082;5.7193547
Ekis et Juin;mural;Ekis et Juin;45.1831211;5.7193049
Les 5 Résistants au Panthéon;mural;C215;45.190163;5.7349942
Fac-similé;mural;Ernest Pignon-Ernest;45.1598631;5.7330152
Berns and friends;mural;Berns;45.1606006;5.7305482
Statue;statue;;48.8478085;7.6096785
;sculpture;;48.6438815;2.3389114
Vierge Marie;statue;;46.1774353;4.2454501
Vierge Marie;statue;;46.1785343;4.2460706
;installation;;49.6581399;5.1685289
